msg_id,direction,timestamp_ns,latency_ns,packet_size,success,reason,cpu_percent,memory_bytes
1,recv,5723949839030,0,72,True,,0.0,29429760
2,recv,5723959967252,0,72,True,,0.0,29429760
3,recv,5723979640981,0,72,True,,0.0,29429760
4,recv,5723990710135,0,72,True,,0.0,29429760
5,recv,5724000968729,0,72,True,,0.0,29429760
6,recv,5724011711644,0,72,True,,0.0,29429760
7,recv,5724022945836,0,72,True,,0.0,29429760
8,recv,5724033163041,0,72,True,,0.0,29429760
9,recv,5724043715618,0,72,True,,0.0,29429760
10,recv,5724054145208,0,72,True,,95.4,29433856
11,recv,5724064647744,0,72,True,,0.0,29433856
12,recv,5724075505310,0,72,True,,0.0,29433856
13,recv,5724088135980,0,72,True,,0.0,29433856
14,recv,5724099329468,0,72,True,,0.0,29433856
15,recv,5724109801453,0,72,True,,0.0,29433856
16,recv,5724123078110,0,72,True,,0.0,29433856
17,recv,5724133802749,0,72,True,,0.0,29433856
18,recv,5724144339107,0,72,True,,0.0,29437952
19,recv,5724154782674,0,72,True,,0.0,29442048
20,recv,5724165001585,0,72,True,,0.0,29442048
21,recv,5724176405603,0,72,True,,0.0,29446144
22,recv,5724187593663,0,72,True,,0.0,29446144
23,recv,5724197842222,0,72,True,,0.0,29446144
24,recv,5724208162778,0,72,True,,0.0,29446144
25,recv,5724218732418,0,72,True,,0.0,29446144
26,recv,5724229062124,0,72,True,,0.0,29446144
27,recv,5724239317066,0,72,True,,0.0,29446144
28,recv,5724249813545,0,72,True,,0.0,29446144
29,recv,5724261159287,0,72,True,,0.0,29446144
30,recv,5724271708190,0,72,True,,0.0,29446144
31,recv,5724282703557,0,72,True,,0.0,29446144
32,recv,5724293233626,0,72,True,,0.0,29446144
33,recv,5724304187644,0,72,True,,0.0,29446144
34,recv,5724314922400,0,72,True,,0.0,29446144
35,recv,5724336483643,0,72,True,,0.0,29446144
36,recv,5724347310423,0,72,True,,0.0,29446144
37,recv,5724357718053,0,72,True,,0.0,29446144
38,recv,5724368212813,0,72,True,,0.0,29446144
39,recv,5724388915044,0,72,True,,0.0,29446144
40,recv,5724399775015,0,72,True,,0.0,29446144
41,recv,5724410675899,0,72,True,,0.0,29450240
42,recv,5724421062611,0,72,True,,0.0,29450240
43,recv,5724433331864,0,72,True,,0.0,29450240
44,recv,5724442025592,0,72,True,,0.0,29450240
45,recv,5724452828524,0,72,True,,0.0,29450240
46,recv,5724463856967,0,72,True,,0.0,29450240
47,recv,5724474485999,0,72,True,,0.0,29450240
48,recv,5724498662335,0,72,True,,0.0,29450240
49,recv,5724509385238,0,72,True,,93.2,29450240
50,recv,5724520723365,0,72,True,,0.0,29454336
51,recv,5724532175426,0,72,True,,0.0,29458432
52,recv,5724543505917,0,72,True,,0.0,29458432
53,recv,5724554966078,0,72,True,,0.0,29458432
54,recv,5724576904441,0,72,True,,0.0,29458432
55,recv,5724588645607,0,72,True,,0.0,29458432
56,recv,5724610951300,0,72,True,,0.0,29458432
57,recv,5724621706757,0,72,True,,0.0,29458432
58,recv,5724633152305,0,72,True,,0.0,29458432
59,recv,5724643940849,0,72,True,,0.0,29458432
60,recv,5724654557272,0,72,True,,0.0,29462528
61,recv,5724664899833,0,72,True,,0.0,29462528
62,recv,5724675116164,0,72,True,,0.0,29462528
63,recv,5724687447409,0,72,True,,0.0,29462528
64,recv,5724697744809,0,72,True,,0.0,29462528
65,recv,5724708805531,0,72,True,,0.0,29462528
66,recv,5724720973007,0,72,True,,0.0,29462528
67,recv,5724732156928,0,72,True,,0.0,29462528
68,recv,5724742704944,0,72,True,,0.0,29462528
69,recv,5724753252613,0,72,True,,0.0,29462528
70,recv,5724763805206,0,72,True,,0.0,29462528
71,recv,5724785652258,0,72,True,,0.0,29462528
72,recv,5724796125546,0,72,True,,0.0,29462528
73,recv,5724811156280,0,72,True,,0.0,29466624
74,recv,5724821561583,0,72,True,,0.0,29466624
75,recv,5724842960605,0,72,True,,0.0,29466624
76,recv,5724853661710,0,72,True,,0.0,29466624
77,recv,5724863776666,0,72,True,,0.0,29466624
78,recv,5724874273335,0,72,True,,0.0,29466624
79,recv,5724891233477,0,72,True,,0.0,29466624
80,recv,5724895832708,0,72,True,,0.0,29470720
81,recv,5724913300493,0,72,True,,0.0,29470720
82,recv,5724933627514,0,72,True,,0.0,29474816
83,recv,5724952561767,0,72,True,,0.0,29483008
84,recv,5724964244742,0,72,True,,0.0,29483008
85,recv,5724974683448,0,72,True,,0.0,29483008
86,recv,5724985228436,0,72,True,,0.0,29483008
87,recv,5725006036955,0,72,True,,48.1,29483008
88,recv,5725016647316,0,72,True,,0.0,29483008
89,recv,5725027615796,0,72,True,,0.0,29483008
90,recv,5725047398560,0,72,True,,0.0,29483008
91,recv,5725068696829,0,72,True,,0.0,29483008
92,recv,5725088578628,0,72,True,,0.0,29483008
93,recv,5725099844064,0,72,True,,0.0,29483008
94,recv,5725110755353,0,72,True,,0.0,29483008
95,recv,5725123353845,0,72,True,,0.0,29483008
96,recv,5725134672869,0,72,True,,0.0,29483008
97,recv,5725155937778,0,72,True,,0.0,29483008
98,recv,5725171810465,0,72,True,,0.0,29483008
99,recv,5725205023727,0,72,True,,0.0,29487104
100,recv,5725223507726,0,72,True,,0.0,29487104
101,recv,5725244355529,0,72,True,,0.0,29487104
102,recv,5725255680197,0,72,True,,0.0,29487104
103,recv,5725266477973,0,72,True,,0.0,29487104
104,recv,5725280161635,0,72,True,,0.0,29487104
105,recv,5725291095336,0,72,True,,0.0,29487104
106,recv,5725302422840,0,72,True,,0.0,29487104
107,recv,5725324106608,0,72,True,,0.0,29487104
108,recv,5725336283825,0,72,True,,0.0,29487104
109,recv,5725346434101,0,72,True,,0.0,29487104
110,recv,5725357745055,0,72,True,,0.0,29487104
111,recv,5725369078820,0,72,True,,0.0,29487104
112,recv,5725379671242,0,72,True,,0.0,29487104
113,recv,5725391085257,0,72,True,,0.0,29487104
114,recv,5725402775112,0,72,True,,0.0,29491200
115,recv,5725414522666,0,72,True,,0.0,29503488
116,recv,5725425262452,0,72,True,,0.0,29503488
117,recv,5725437064200,0,72,True,,0.0,29503488
118,recv,5725448544583,0,72,True,,0.0,29503488
119,recv,5725460274996,0,72,True,,85.2,29507584
120,recv,5725470363975,0,72,True,,0.0,29507584
121,recv,5725481268466,0,72,True,,0.0,29507584
122,recv,5725491747168,0,72,True,,0.0,29507584
123,recv,5725503031705,0,72,True,,0.0,29507584
124,recv,5725514292489,0,72,True,,0.0,29507584
125,recv,5725537646850,0,72,True,,0.0,29507584
126,recv,5725558859534,0,72,True,,0.0,29507584
127,recv,5725571614571,0,72,True,,0.0,29507584
128,recv,5725581790414,0,72,True,,0.0,29507584
129,recv,5725592944778,0,72,True,,0.0,29507584
130,recv,5725603087282,0,72,True,,0.0,29507584
131,recv,5725616402406,0,72,True,,0.0,29507584
132,recv,5725637946785,0,72,True,,0.0,29507584
133,recv,5725648827433,0,72,True,,0.0,29507584
134,recv,5725658986110,0,72,True,,0.0,29507584
135,recv,5725669484475,0,72,True,,0.0,29507584
136,recv,5725680378722,0,72,True,,0.0,29507584
137,recv,5725694156860,0,72,True,,0.0,29507584
138,recv,5725705534671,0,72,True,,0.0,29511680
139,recv,5725716511047,0,72,True,,0.0,29511680
140,recv,5725729263575,0,72,True,,0.0,29511680
141,recv,5725739815704,0,72,True,,0.0,29511680
142,recv,5725750016013,0,72,True,,0.0,29511680
143,recv,5725760649460,0,72,True,,0.0,29511680
144,recv,5725770876639,0,72,True,,0.0,29511680
145,recv,5725781472011,0,72,True,,0.0,29511680
146,recv,5725792588494,0,72,True,,0.0,29515776
147,recv,5725803198815,0,72,True,,0.0,29523968
148,recv,5725813545992,0,72,True,,0.0,29523968
149,recv,5725835344160,0,72,True,,0.0,29523968
150,recv,5725845569362,0,72,True,,0.0,29523968
151,recv,5725857280296,0,72,True,,0.0,29523968
152,recv,5725878057023,0,72,True,,0.0,29523968
153,recv,5725889123786,0,72,True,,0.0,29523968
154,recv,5725900295466,0,72,True,,0.0,29523968
155,recv,5725912840152,0,72,True,,0.0,29523968
156,recv,5725923125428,0,72,True,,0.0,29523968
157,recv,5725935538034,0,72,True,,0.0,29523968
158,recv,5725946182220,0,72,True,,0.0,29532160
159,recv,5725956762782,0,72,True,,95.6,29532160
160,recv,5725968623908,0,72,True,,0.0,29532160
161,recv,5725979039100,0,72,True,,0.0,29532160
162,recv,5725989595163,0,72,True,,0.0,29532160
163,recv,5726001907480,0,72,True,,0.0,29532160
164,recv,5726013365192,0,72,True,,0.0,29532160
165,recv,5726023873468,0,72,True,,0.0,29532160
166,recv,5726036976967,0,72,True,,0.0,29532160
167,recv,5726047503528,0,72,True,,0.0,29532160
168,recv,5726058004906,0,72,True,,0.0,29532160
169,recv,5726069253117,0,72,True,,0.0,29532160
170,recv,5726079328245,0,72,True,,0.0,29532160
171,recv,5726092499343,0,72,True,,0.0,29532160
172,recv,5726102890794,0,72,True,,0.0,29532160
173,recv,5726125660021,0,72,True,,0.0,29532160
174,recv,5726136524292,0,72,True,,0.0,29532160
175,recv,5726147287768,0,72,True,,0.0,29532160
176,recv,5726157837980,0,72,True,,0.0,29532160
177,recv,5726168636281,0,72,True,,0.0,29536256
178,recv,5726179167644,0,72,True,,0.0,29540352
179,recv,5726192792760,0,72,True,,0.0,29548544
180,recv,5726203606725,0,72,True,,0.0,29548544
181,recv,5726214064598,0,72,True,,0.0,29548544
182,recv,5726225114552,0,72,True,,0.0,29548544
183,recv,5726235770586,0,72,True,,0.0,29548544
184,recv,5726247871726,0,72,True,,0.0,29548544
185,recv,5726258362952,0,72,True,,0.0,29548544
186,recv,5726269515169,0,72,True,,0.0,29548544
187,recv,5726280387801,0,72,True,,0.0,29548544
188,recv,5726291010955,0,72,True,,0.0,29548544
189,recv,5726303419052,0,72,True,,0.0,29548544
190,recv,5726324384142,0,72,True,,0.0,29548544
191,recv,5726335499872,0,72,True,,0.0,29548544
192,recv,5726348870521,0,72,True,,0.0,29548544
193,recv,5726359689081,0,72,True,,0.0,29548544
194,recv,5726382203832,0,72,True,,0.0,29548544
195,recv,5726392730096,0,72,True,,0.0,29548544
196,recv,5726403765014,0,72,True,,181.2,29548544
197,recv,5726414145878,0,72,True,,0.0,29552640
198,recv,5726459427444,0,72,True,,0.0,29552640
199,recv,5726469800009,0,72,True,,0.0,29552640
200,recv,5726480808283,0,72,True,,0.0,29556736
201,recv,5726491077441,0,72,True,,0.0,29556736
202,recv,5726502521800,0,72,True,,0.0,29556736
203,recv,5726512589578,0,72,True,,0.0,29556736
204,recv,5726523039789,0,72,True,,0.0,29556736
205,recv,5726533466216,0,72,True,,0.0,29556736
206,recv,5726544152584,0,72,True,,0.0,29556736
207,recv,5726554876030,0,72,True,,0.0,29556736
