msg_id,direction,timestamp_ns,latency_ns,packet_size,success,reason,cpu_percent,memory_bytes
1,recv,6963252834762,0,69,True,,0.0,29519872
2,recv,6963263230851,0,69,True,,0.0,29519872
3,recv,6963273658160,0,69,True,,0.0,29519872
4,recv,6963273914513,0,69,True,,0.0,29519872
5,recv,6963295313607,0,69,True,,0.0,29519872
6,recv,6963305754385,0,69,True,,0.0,29519872
7,recv,6963316254767,0,69,True,,0.0,29519872
8,recv,6963327394992,0,69,True,,0.0,29519872
9,recv,6963337844476,0,69,True,,0.0,29519872
10,recv,6963348462077,0,69,True,,0.0,29523968
11,recv,6963359018214,0,69,True,,0.0,29523968
12,recv,6963370523923,0,69,True,,0.0,29523968
13,recv,6963380983861,0,69,True,,0.0,29523968
14,recv,6963391241597,0,69,True,,0.0,29523968
15,recv,6963401785740,0,69,True,,0.0,29523968
16,recv,6963402083262,0,69,True,,0.0,29523968
17,recv,6963422777199,0,69,True,,0.0,29523968
18,recv,6963435019207,0,69,True,,0.0,29523968
19,recv,6963445694034,0,69,True,,0.0,29523968
20,recv,6963459017646,0,69,True,,0.0,29523968
21,recv,6963473442313,0,69,True,,0.0,29528064
22,recv,6963484842916,0,69,True,,0.0,29528064
23,recv,6963495345096,0,69,True,,0.0,29528064
24,recv,6963505768958,0,69,True,,0.0,29528064
25,recv,6963517105227,0,69,True,,0.0,29528064
26,recv,6963517277814,0,69,True,,0.0,29528064
27,recv,6963539270532,0,69,True,,0.0,29528064
28,recv,6963549663343,0,69,True,,0.0,29528064
29,recv,6963561160152,0,69,True,,0.0,29528064
30,recv,6963571152456,0,69,True,,0.0,29528064
31,recv,6963582004209,0,69,True,,0.0,29528064
32,recv,6963591927200,0,69,True,,0.0,29528064
33,recv,6963602517488,0,69,True,,0.0,29528064
34,recv,6963614100667,0,69,True,,0.0,29536256
35,recv,6963624192011,0,69,True,,0.0,29540352
36,recv,6963624423298,0,69,True,,0.0,29540352
37,recv,6963647796059,0,69,True,,0.0,29540352
38,recv,6963658159284,0,69,True,,0.0,29540352
39,recv,6963669264340,0,69,True,,0.0,29540352
40,recv,6963679905334,0,69,True,,0.0,29540352
41,recv,6963692167957,0,69,True,,0.0,29544448
42,recv,6963703309811,0,69,True,,0.0,29544448
43,recv,6963703567245,0,69,True,,0.0,29544448
44,recv,6963726925342,0,69,True,,0.0,29544448
45,recv,6963740006290,0,69,True,,0.0,29544448
46,recv,6963750411482,0,69,True,,0.0,29544448
47,recv,6963760843998,0,69,True,,0.0,29544448
48,recv,6963761046989,0,69,True,,0.0,29544448
49,recv,6963782798556,0,69,True,,0.0,29544448
50,recv,6963794847574,0,101,True,,0.0,29814784
51,recv,6963806512279,0,69,True,,0.0,29818880
52,recv,6963816386764,0,69,True,,0.0,29818880
53,recv,6963827695259,0,69,True,,0.0,29818880
54,recv,6963839367532,0,69,True,,0.0,29818880
55,recv,6963849610052,0,69,True,,194.9,29818880
56,recv,6963860284069,0,69,True,,0.0,29818880
57,recv,6963860414202,0,69,True,,0.0,29818880
58,recv,6963881172511,0,69,True,,0.0,29818880
59,recv,6963892624575,0,69,True,,0.0,29818880
60,recv,6963903475540,0,69,True,,0.0,29822976
61,recv,6963917436085,0,69,True,,0.0,29822976
62,recv,6963917690435,0,69,True,,0.0,29822976
63,recv,6963940031458,0,69,True,,0.0,29822976
64,recv,6963950586381,0,69,True,,0.0,29827072
65,recv,6963960952225,0,69,True,,0.0,29827072
66,recv,6963972448074,0,69,True,,0.0,29835264
67,recv,6963983297301,0,69,True,,0.0,29839360
68,recv,6963993653843,0,69,True,,0.0,29839360
69,recv,6964004129049,0,69,True,,0.0,29839360
70,recv,6964014536539,0,69,True,,0.0,29839360
71,recv,6964027709772,0,69,True,,0.0,29839360
72,recv,6964038050026,0,69,True,,0.0,29839360
73,recv,6964048842187,0,69,True,,0.0,29843456
74,recv,6964059992597,0,69,True,,0.0,29843456
75,recv,6964071690028,0,69,True,,0.0,29843456
76,recv,6964082622362,0,69,True,,0.0,29843456
77,recv,6964092887046,0,69,True,,0.0,29843456
78,recv,6964093160290,0,69,True,,0.0,29843456
79,recv,6964114508470,0,69,True,,0.0,29843456
80,recv,6964126468636,0,69,True,,0.0,29847552
81,recv,6964137382578,0,69,True,,0.0,29847552
82,recv,6964149246716,0,69,True,,0.0,29847552
83,recv,6964159718782,0,69,True,,0.0,29847552
84,recv,6964170408048,0,69,True,,0.0,29847552
85,recv,6964183303972,0,69,True,,0.0,29847552
86,recv,6964193384368,0,69,True,,0.0,29847552
87,recv,6964194458631,0,69,True,,0.0,29847552
88,recv,6964216254906,0,69,True,,0.0,29847552
89,recv,6964226655337,0,69,True,,0.0,29847552
90,recv,6964237972970,0,69,True,,0.0,29847552
91,recv,6964248443802,0,69,True,,0.0,29847552
92,recv,6964258865437,0,69,True,,0.0,29847552
93,recv,6964274623264,0,69,True,,0.0,29847552
94,recv,6964274806431,0,69,True,,0.0,29847552
95,recv,6964295429133,0,69,True,,0.0,29847552
96,recv,6964317110035,0,69,True,,0.0,29847552
97,recv,6964337241094,0,69,True,,0.0,29847552
98,recv,6964348021613,0,69,True,,0.0,29847552
99,recv,6964358777392,0,69,True,,93.3,29851648
100,recv,6964359002365,0,101,True,,0.0,29851648
101,recv,6964380612750,0,69,True,,0.0,29851648
102,recv,6964392515206,0,69,True,,0.0,29855744
103,recv,6964411478860,0,69,True,,0.0,29859840
104,recv,6964421444120,0,69,True,,0.0,29863936
105,recv,6964432324270,0,69,True,,0.0,29863936
106,recv,6964443184199,0,69,True,,0.0,29863936
107,recv,6964453599075,0,69,True,,0.0,29863936
108,recv,6964464371521,0,69,True,,0.0,29863936
109,recv,6964482865636,0,69,True,,0.0,29863936
110,recv,6964483050608,0,69,True,,0.0,29863936
111,recv,6964513939095,0,69,True,,0.0,29863936
112,recv,6964524960311,0,69,True,,0.0,29863936
113,recv,6964545095178,0,69,True,,0.0,29863936
114,recv,6964565795944,0,69,True,,0.0,29863936
115,recv,6964586448053,0,69,True,,0.0,29868032
116,recv,6964606723119,0,69,True,,0.0,29868032
117,recv,6964606911079,0,69,True,,0.0,29868032
118,recv,6964637579745,0,69,True,,0.0,29868032
119,recv,6964648096772,0,69,True,,0.0,29872128
120,recv,6964658560246,0,69,True,,0.0,29872128
121,recv,6964669062021,0,69,True,,0.0,29872128
122,recv,6964669341704,0,69,True,,0.0,29872128
123,recv,6964700583231,0,69,True,,0.0,29872128
124,recv,6964721197900,0,69,True,,0.0,29872128
125,recv,6964732329739,0,69,True,,0.0,29872128
126,recv,6964752974043,0,69,True,,0.0,29872128
127,recv,6964753206988,0,69,True,,0.0,29872128
128,recv,6964785099835,0,69,True,,0.0,29872128
129,recv,6964796490920,0,69,True,,0.0,29872128
130,recv,6964809222736,0,69,True,,0.0,29872128
131,recv,6964820239327,0,69,True,,0.0,29872128
132,recv,6964831857151,0,69,True,,0.0,29872128
133,recv,6964842309762,0,69,True,,0.0,29872128
134,recv,6964842885018,0,69,True,,0.0,29872128
135,recv,6964865105345,0,69,True,,0.0,29872128
136,recv,6964875921671,0,69,True,,0.0,29872128
137,recv,6964886972048,0,69,True,,0.0,29872128
138,recv,6964898212897,0,69,True,,0.0,29876224
139,recv,6964910603898,0,69,True,,0.0,29880320
140,recv,6964920564132,0,69,True,,0.0,29884416
141,recv,6964936674025,0,69,True,,0.0,29884416
142,recv,6964947493643,0,69,True,,0.0,29884416
143,recv,6964959396813,0,69,True,,0.0,29884416
144,recv,6964970605068,0,69,True,,0.0,29884416
145,recv,6964970774220,0,69,True,,0.0,29884416
146,recv,6964991506008,0,69,True,,48.1,29884416
147,recv,6965004280084,0,69,True,,0.0,29884416
148,recv,6965015199403,0,69,True,,0.0,29884416
149,recv,6965026284539,0,69,True,,0.0,29884416
150,recv,6965038349118,0,101,True,,0.0,29884416
151,recv,6965048926777,0,69,True,,0.0,29884416
152,recv,6965049111803,0,69,True,,0.0,29884416
153,recv,6965071113215,0,69,True,,0.0,29884416
154,recv,6965081177640,0,69,True,,0.0,29884416
155,recv,6965092171058,0,69,True,,0.0,29884416
156,recv,6965102722598,0,69,True,,0.0,29884416
