msg_id,direction,timestamp_ns,latency_ns,packet_size,success,reason,cpu_percent,memory_bytes
0,send,10061846363537,152612,73,True,,0.0,29425664
1,send,10061856753751,401545,73,True,,0.0,29425664
2,send,10061867368473,64809,73,True,,0.0,29425664
3,send,10061878416987,134480,73,True,,0.0,29425664
4,send,10061891237705,269957,73,True,,0.0,29429760
5,send,10061901817561,110739,73,True,,0.0,29429760
6,send,10061912226973,284542,73,True,,0.0,29429760
7,send,10061922586015,114248,73,True,,0.0,29429760
8,send,10061933040872,319657,73,True,,0.0,29429760
9,send,10061944807864,109335,73,True,,0.0,29429760
10,send,10061955173462,68740,73,True,,0.0,29429760
11,send,10061967121003,302337,73,True,,0.0,29429760
12,send,10061978030426,115299,73,True,,0.0,29429760
13,send,10061988482675,330908,73,True,,0.0,29429760
14,send,10062000020661,68848,73,True,,88.6,29429760
15,send,10062010481561,378265,73,True,,0.0,29429760
16,send,10062022948570,89633,73,True,,0.0,29429760
17,send,10062034289792,350930,73,True,,0.0,29429760
18,send,10062044699359,119740,73,True,,0.0,29429760
19,send,10062055062230,287749,73,True,,0.0,29429760
20,send,10062065455322,117908,73,True,,0.0,29433856
21,send,10062075997574,294668,73,True,,0.0,29433856
22,send,10062086909383,89430,73,True,,0.0,29433856
23,send,10062101399983,383460,73,True,,0.0,29433856
24,send,10062111707902,57191,73,True,,0.0,29433856
25,send,10062122151536,137481,73,True,,0.0,29433856
26,send,10062132501598,386878,73,True,,0.0,29433856
27,send,10062142818279,70687,73,True,,0.0,29433856
28,send,10062153139777,112978,73,True,,0.0,29433856
29,send,10062164280560,318514,73,True,,0.0,29433856
30,send,10062174570139,50190,73,True,,0.0,29433856
31,send,10062187046111,66064,73,True,,0.0,29433856
32,send,10062197928021,108639,73,True,,0.0,29433856
33,send,10062208744753,428400,73,True,,0.0,29433856
34,send,10062219629277,81764,73,True,,0.0,29433856
35,send,10062229966883,379324,73,True,,0.0,29433856
36,send,10062241636232,128129,73,True,,0.0,29433856
37,send,10062252645962,103522,73,True,,0.0,29433856
38,send,10062263055591,89129,73,True,,0.0,29433856
39,send,10062274006561,383066,73,True,,0.0,29433856
40,send,10062287346460,102220,73,True,,0.0,29433856
41,send,10062298040779,424170,73,True,,0.0,29433856
42,send,10062308370864,386170,73,True,,0.0,29433856
43,send,10062319182600,304485,73,True,,0.0,29433856
44,send,10062329671349,78577,73,True,,0.0,29433856
45,send,10062340297245,380115,73,True,,0.0,29433856
46,send,10062350615551,133922,73,True,,0.0,29433856
47,send,10062361350952,604791,73,True,,0.0,29433856
48,send,10062371930206,94564,73,True,,0.0,29433856
49,send,10062383120959,89457,73,True,,0.0,29433856
50,send,10062395196624,302398,73,True,,81.6,29433856
51,send,10062406062212,106240,73,True,,0.0,29433856
52,send,10062416927062,293384,73,True,,0.0,29437952
53,send,10062427652584,74442,73,True,,0.0,29437952
54,send,10062440293616,323780,73,True,,0.0,29437952
55,send,10062451338266,70726,73,True,,0.0,29437952
56,send,10062462218168,361087,73,True,,0.0,29437952
57,send,10062472742269,98186,73,True,,0.0,29437952
