msg_id,direction,timestamp_ns,latency_ns,packet_size,success,reason,cpu_percent,memory_bytes
1,recv,7127276621481,0,72,True,,0.0,29507584
2,recv,7127305471238,0,72,True,,0.0,29507584
3,recv,7127318797456,0,72,True,,0.0,29507584
4,recv,7127341866846,0,72,True,,0.0,29507584
5,recv,7127342115927,0,72,True,,0.0,29507584
6,recv,7127369570031,0,72,True,,0.0,29507584
7,recv,7127370033420,0,72,True,,0.0,29507584
8,recv,7127381324503,0,72,True,,0.0,29507584
9,recv,7127397402014,0,72,True,,0.0,29507584
10,recv,7127416702241,0,72,True,,0.0,29511680
11,recv,7127421247697,0,72,True,,0.0,29511680
12,recv,7127424291392,0,72,True,,0.0,29511680
13,recv,7127440916134,0,72,True,,0.0,29511680
14,recv,7127446624046,0,72,True,,0.0,29511680
15,recv,7127463020009,0,72,True,,0.0,29511680
16,recv,7127465041007,0,72,True,,0.0,29511680
17,recv,7127480765372,0,72,True,,0.0,29511680
18,recv,7127492492544,0,72,True,,0.0,29515776
19,recv,7127504895436,0,72,True,,0.0,29519872
20,recv,7127505130760,0,72,True,,0.0,29519872
21,recv,7127525688865,0,72,True,,0.0,29523968
22,recv,7127533529404,0,72,True,,0.0,29523968
23,recv,7127541689843,0,72,True,,0.0,29523968
24,recv,7127542477634,0,72,True,,0.0,29523968
25,recv,7127602818578,0,72,True,,0.0,29523968
26,recv,7127605925193,0,72,True,,0.0,29523968
27,recv,7127611112337,0,72,True,,0.0,29523968
28,recv,7127619201102,0,72,True,,0.0,29523968
29,recv,7127627538788,0,72,True,,0.0,29523968
30,recv,7127630457106,0,72,True,,0.0,29523968
31,recv,7127630807337,0,72,True,,0.0,29523968
32,recv,7127633188865,0,72,True,,0.0,29523968
33,recv,7127638784575,0,72,True,,0.0,29523968
34,recv,7127648917563,0,72,True,,0.0,29523968
35,recv,7127672831103,0,72,True,,0.0,29523968
36,recv,7127676368257,0,72,True,,0.0,29523968
37,recv,7127686173880,0,72,True,,0.0,29523968
38,recv,7127699927722,0,72,True,,0.0,29523968
39,recv,7127703370869,0,72,True,,0.0,29523968
40,recv,7127721200940,0,72,True,,55.3,29523968
41,recv,7127721721619,0,72,True,,0.0,29528064
42,recv,7127758503879,0,72,True,,0.0,29528064
43,recv,7127780470543,0,72,True,,0.0,29528064
44,recv,7127782627926,0,72,True,,0.0,29528064
45,recv,7127788269831,0,72,True,,0.0,29528064
46,recv,7127789861419,0,72,True,,0.0,29528064
47,recv,7127794143991,0,72,True,,0.0,29528064
48,recv,7127804866285,0,72,True,,0.0,29528064
49,recv,7127811277908,0,72,True,,0.0,29528064
50,recv,7127830653504,0,72,True,,0.0,29532160
51,recv,7127844173873,0,72,True,,0.0,29536256
52,recv,7127862920995,0,72,True,,0.0,29536256
53,recv,7127863374414,0,72,True,,0.0,29536256
54,recv,7127874641020,0,72,True,,0.0,29536256
55,recv,7127885609980,0,72,True,,0.0,29536256
56,recv,7127891051105,0,72,True,,0.0,29536256
