msg_id,direction,timestamp_ns,latency_ns,packet_size,success,reason,cpu_percent,memory_bytes
0,send,8569402537809,178781,73,True,,0.0,29491200
1,send,8569412920237,166855,73,True,,0.0,29491200
2,send,8569424299667,147597,73,True,,0.0,29491200
3,send,8569435058663,164807,73,True,,0.0,29491200
4,send,8569445461163,159151,73,True,,0.0,29495296
5,send,8569456307531,157959,73,True,,0.0,29495296
6,send,8569467922496,377929,73,True,,0.0,29495296
7,send,8569478983358,263550,73,True,,0.0,29495296
8,send,8569490350808,151966,73,True,,0.0,29495296
9,send,8569500738248,165422,73,True,,0.0,29495296
10,send,8569511299652,197288,73,True,,0.0,29495296
11,send,8569522609268,155813,73,True,,0.0,29495296
12,send,8569533948824,160494,73,True,,0.0,29495296
13,send,8569544381563,174647,73,True,,0.0,29495296
14,send,8569555017029,199350,73,True,,0.0,29495296
15,send,8569566069857,166926,73,True,,90.6,29495296
16,send,8569576707606,169754,73,True,,0.0,29495296
17,send,8569587790334,171492,73,True,,0.0,29495296
18,send,8569598707167,156847,73,True,,0.0,29495296
19,send,8569610027200,195239,73,True,,0.0,29495296
20,send,8569620771436,146493,73,True,,0.0,29499392
21,send,8569631942794,354871,73,True,,0.0,29499392
22,send,8569643256999,97674,73,True,,90.2,29499392
23,send,8569653633003,406751,73,True,,0.0,29499392
24,send,8569664173468,138087,73,True,,0.0,29499392
25,send,8569674576348,323896,73,True,,0.0,29499392
26,send,8569685107558,137572,73,True,,0.0,29499392
27,send,8569695629655,348777,73,True,,0.0,29499392
28,send,8569706355734,124629,73,True,,0.0,29499392
29,send,8569716707713,390564,73,True,,0.0,29499392
30,send,8569727170552,114402,73,True,,0.0,29499392
31,send,8569737550755,368623,73,True,,0.0,29499392
32,send,8569747972753,93101,73,True,,0.0,29499392
33,send,8569758307001,360342,73,True,,0.0,29499392
34,send,8569769166732,130160,73,True,,0.0,29499392
35,send,8569779715071,466429,73,True,,0.0,29499392
36,send,8569790657442,131546,73,True,,0.0,29499392
37,send,8569800957664,337247,73,True,,0.0,29499392
38,send,8569811550783,121265,73,True,,0.0,29499392
39,send,8569822469141,352751,73,True,,0.0,29499392
40,send,8569832811121,149215,73,True,,0.0,29499392
41,send,8569843864264,484371,73,True,,0.0,29499392
42,send,8569854124921,91607,73,True,,0.0,29499392
43,send,8569864621997,393594,73,True,,0.0,29499392
44,send,8569874899026,96341,73,True,,0.0,29499392
45,send,8569885221251,93092,73,True,,0.0,29499392
46,send,8569895744030,349570,73,True,,0.0,29499392
47,send,8569906026560,131318,73,True,,99.1,29499392
48,send,8569916452743,386604,73,True,,0.0,29499392
49,send,8569926864490,98134,73,True,,0.0,29499392
50,send,8569937351057,87266,73,True,,0.0,29499392
51,send,8569947755819,683939,73,True,,0.0,29499392
52,send,8569958114345,139635,73,True,,0.0,29503488
53,send,8569968627376,163887,73,True,,0.0,29503488
54,send,8569979089364,156251,73,True,,0.0,29503488
55,send,8569989472663,144811,73,True,,0.0,29503488
56,send,8569999927294,439230,73,True,,0.0,29503488
57,send,8570010564620,188309,73,True,,0.0,29503488
58,send,8570022703947,206556,73,True,,0.0,29503488
59,send,8570033933579,153992,73,True,,0.0,29507584
60,send,8570044797806,200372,73,True,,0.0,29507584
61,send,8570055708466,170354,73,True,,0.0,29507584
62,send,8570067802777,264900,73,True,,0.0,29507584
63,send,8570079174270,291534,73,True,,0.0,29507584
64,send,8570090343282,154655,73,True,,0.0,29507584
65,send,8570100866513,157516,73,True,,0.0,29507584
66,send,8570112023235,1007167,73,True,,83.5,29507584
67,send,8570122420853,134636,73,True,,0.0,29507584
68,send,8570133025154,719252,73,True,,0.0,29507584
69,send,8570144621176,754686,73,True,,0.0,29507584
70,send,8570155495868,645887,73,True,,0.0,29507584
71,send,8570166337845,141106,73,True,,0.0,29507584
72,send,8570176759520,382104,73,True,,0.0,29507584
73,send,8570187553234,365552,73,True,,0.0,29507584
74,send,8570198317774,385949,73,True,,0.0,29507584
75,send,8570209368521,102316,73,True,,0.0,29507584
76,send,8570220060403,336727,73,True,,0.0,29507584
77,send,8570230494745,135427,73,True,,0.0,29507584
78,send,8570241193338,365456,73,True,,0.0,29507584
79,send,8570252196329,149453,73,True,,0.0,29511680
80,send,8570262546336,380666,73,True,,0.0,29511680
81,send,8570273764360,127428,73,True,,0.0,29511680
82,send,8570284444265,146793,73,True,,0.0,29511680
83,send,8570294995422,360729,73,True,,0.0,29511680
84,send,8570305370180,138042,73,True,,0.0,29515776
85,send,8570316028913,359428,73,True,,0.0,29515776
86,send,8570326600751,177263,73,True,,0.0,29515776
87,send,8570337093708,90743,73,True,,0.0,29515776
88,send,8570348364914,415686,73,True,,0.0,29515776
89,send,8570359216065,106677,73,True,,0.0,29515776
90,send,8570369961129,138783,73,True,,0.0,29515776
91,send,8570380475933,394212,73,True,,0.0,29515776
92,send,8570391380033,84406,73,True,,0.0,29515776
93,send,8570401906455,391801,73,True,,0.0,29515776
94,send,8570412297239,115079,73,True,,0.0,29515776
95,send,8570422615476,359916,73,True,,0.0,29515776
96,send,8570433652639,133569,73,True,,0.0,29515776
97,send,8570444852847,456171,73,True,,0.0,29515776
98,send,8570456725166,200267,73,True,,0.0,29519872
99,send,8570467467749,106546,73,True,,0.0,29519872
100,send,8570478433062,386006,73,True,,0.0,29519872
101,send,8570488662551,85879,73,True,,200.8,29519872
102,send,8570499342217,86004,73,True,,0.0,29519872
103,send,8570509749130,470334,73,True,,0.0,29519872
104,send,8570520333587,139034,73,True,,0.0,29519872
105,send,8570530802695,993100,73,True,,0.0,29519872
106,send,8570541954215,92476,73,True,,0.0,29519872
107,send,8570552470352,388982,73,True,,0.0,29519872
108,send,8570562832384,90861,73,True,,0.0,29519872
109,send,8570573614076,454164,73,True,,0.0,29519872
110,send,8570584156581,180824,73,True,,0.0,29519872
111,send,8570594726477,518594,73,True,,0.0,29519872
112,send,8570605044134,136873,73,True,,0.0,29519872
113,send,8570615483284,371909,73,True,,0.0,29519872
114,send,8570626679743,155676,73,True,,0.0,29519872
115,send,8570638598307,135254,73,True,,0.0,29519872
116,send,8570649137288,383652,73,True,,0.0,29523968
117,send,8570659534780,108879,73,True,,0.0,29523968
118,send,8570669847456,136217,73,True,,0.0,29528064
119,send,8570680269542,421980,73,True,,0.0,29528064
120,send,8570691544176,142157,73,True,,0.0,29528064
121,send,8570702111930,377221,73,True,,0.0,29528064
122,send,8570712472777,141372,73,True,,0.0,29528064
123,send,8570723407812,331147,73,True,,0.0,29528064
124,send,8570734427537,133897,73,True,,0.0,29528064
125,send,8570745073889,582236,73,True,,0.0,29528064
126,send,8570755467411,85339,73,True,,0.0,29528064
127,send,8570765812430,506217,73,True,,0.0,29528064
128,send,8570776463772,152017,73,True,,0.0,29528064
129,send,8570787111154,339892,73,True,,0.0,29528064
130,send,8570797455301,132248,73,True,,0.0,29528064
131,send,8570808382236,624394,73,True,,0.0,29528064
132,send,8570818716928,87959,73,True,,0.0,29528064
133,send,8570829144603,378058,73,True,,0.0,29528064
134,send,8570839658004,84859,73,True,,0.0,29528064
135,send,8570849996322,377912,73,True,,0.0,29528064
136,send,8570860447239,184266,73,True,,96.9,29528064
137,send,8570871258348,380318,73,True,,0.0,29532160
138,send,8570881619207,136410,73,True,,0.0,29532160
139,send,8570892288120,477854,73,True,,0.0,29532160
140,send,8570902587119,135063,73,True,,0.0,29532160
141,send,8570913701789,636905,73,True,,0.0,29532160
142,send,8570924028918,96272,73,True,,0.0,29532160
143,send,8570934667734,84593,73,True,,0.0,29532160
144,send,8570945304344,240499,73,True,,0.0,29532160
145,send,8570957237224,207983,73,True,,0.0,29532160
146,send,8570967913881,377168,73,True,,0.0,29532160
147,send,8570978985118,260979,73,True,,0.0,29532160
148,send,8570989839063,149912,73,True,,0.0,29536256
149,send,8571000236135,159880,73,True,,0.0,29536256
150,send,8571011646974,164275,73,True,,0.0,29536256
151,send,8571022507317,234615,73,True,,0.0,29536256
152,send,8571037167629,163888,73,True,,0.0,29536256
153,send,8571047819214,412914,73,True,,0.0,29536256
154,send,8571061383647,135073,73,True,,0.0,29536256
155,send,8571072202375,382191,73,True,,0.0,29536256
156,send,8571083353177,83588,73,True,,0.0,29536256
157,send,8571094243173,135137,73,True,,0.0,29540352
158,send,8571104590712,387583,73,True,,0.0,29540352
159,send,8571114977996,117369,73,True,,98.3,29540352
160,send,8571125699206,428705,73,True,,0.0,29540352
161,send,8571136256164,142748,73,True,,0.0,29540352
162,send,8571147384977,344876,73,True,,0.0,29540352
163,send,8571157956558,164475,73,True,,0.0,29540352
164,send,8571168714778,479001,73,True,,0.0,29540352
165,send,8571179181319,335694,73,True,,0.0,29540352
166,send,8571189554975,132778,73,True,,0.0,29540352
167,send,8571200295962,383315,73,True,,0.0,29540352
168,send,8571211113727,104925,73,True,,0.0,29540352
169,send,8571221462002,484012,73,True,,0.0,29540352
170,send,8571231834935,108853,73,True,,0.0,29540352
171,send,8571242500376,307200,73,True,,0.0,29540352
172,send,8571254093085,163443,73,True,,0.0,29540352
173,send,8571264513476,157641,73,True,,0.0,29540352
174,send,8571275322471,338246,73,True,,0.0,29540352
175,send,8571285982244,158423,73,True,,0.0,29540352
176,send,8571296448515,155324,73,True,,95.6,29544448
177,send,8571307070025,173435,73,True,,0.0,29544448
178,send,8571317849598,156656,73,True,,0.0,29544448
179,send,8571328295045,155868,73,True,,0.0,29544448
180,send,8571339037569,187475,73,True,,0.0,29548544
181,send,8571350556247,154348,73,True,,0.0,29548544
182,send,8571361168877,210573,73,True,,0.0,29548544
183,send,8571372271898,154614,73,True,,0.0,29548544
184,send,8571383051345,152117,73,True,,0.0,29548544
185,send,8571393541993,520544,73,True,,0.0,29548544
186,send,8571404271325,210633,73,True,,0.0,29548544
187,send,8571415333030,162384,73,True,,0.0,29548544
188,send,8571425891409,244628,73,True,,0.0,29548544
189,send,8571436587406,156416,73,True,,0.0,29548544
190,send,8571447036305,159445,73,True,,0.0,29548544
191,send,8571458057301,236624,73,True,,0.0,29548544
192,send,8571468447874,160288,73,True,,0.0,29548544
193,send,8571479413132,157645,73,True,,91.2,29548544
194,send,8571491092631,184372,73,True,,0.0,29548544
195,send,8571502055356,151659,73,True,,0.0,29548544
196,send,8571513272502,192730,73,True,,0.0,29552640
197,send,8571524548121,506316,73,True,,0.0,29552640
198,send,8571535221513,194958,73,True,,0.0,29552640
199,send,8571545935866,170169,73,True,,0.0,29552640
200,send,8571556950388,170238,73,True,,0.0,29552640
201,send,8571567936186,345465,73,True,,0.0,29552640
202,send,8571579372823,362997,73,True,,0.0,29552640
203,send,8571591431671,553517,73,True,,0.0,29552640
204,send,8571601943554,163775,73,True,,0.0,29552640
205,send,8571613199726,195511,73,True,,0.0,29552640
206,send,8571623922958,349302,73,True,,91.5,29552640
207,send,8571634951109,92892,73,True,,0.0,29552640
208,send,8571646398614,390375,73,True,,0.0,29552640
209,send,8571656917719,244304,73,True,,0.0,29552640
210,send,8571667722868,396517,73,True,,0.0,29552640
211,send,8571678530128,396072,73,True,,0.0,29552640
212,send,8571689257543,149234,73,True,,0.0,29556736
213,send,8571699871127,335995,73,True,,0.0,29556736
214,send,8571710355833,140744,73,True,,0.0,29556736
215,send,8571720725592,547088,73,True,,0.0,29560832
216,send,8571731123477,113370,73,True,,0.0,29560832
217,send,8571741454387,97505,73,True,,96.1,29560832
218,send,8571752162405,463718,73,True,,0.0,29560832
219,send,8571763073436,91945,73,True,,0.0,29560832
220,send,8571774113393,138770,73,True,,0.0,29560832
221,send,8571784738748,474370,73,True,,0.0,29560832
222,send,8571795550121,373294,73,True,,0.0,29560832
223,send,8571805956337,159135,73,True,,0.0,29560832
