msg_id,direction,timestamp_ns,latency_ns,packet_size,success,reason,cpu_percent,memory_bytes
0,send,3458727646672,122284,69,True,,0.0,29483008
1,send,3458738955548,100767,69,True,,0.0,29483008
2,send,3458752474778,300337,69,True,,0.0,29483008
3,send,3458771241210,205649,69,True,,53.8,29483008
4,send,3458782766494,151881,69,True,,0.0,29487104
5,send,3458793599507,166396,69,True,,0.0,29487104
6,send,3458804056932,169876,69,True,,0.0,29487104
7,send,3458815191722,155969,69,True,,0.0,29487104
8,send,3458825704241,143158,69,True,,0.0,29487104
9,send,3458836641147,165608,69,True,,91.2,29487104
10,send,3458847332365,252636,69,True,,0.0,29487104
11,send,3458858754584,209274,69,True,,0.0,29487104
12,send,3458869114107,153526,69,True,,0.0,29487104
13,send,3458879803453,155873,69,True,,0.0,29487104
14,send,3458890986027,206695,69,True,,0.0,29487104
15,send,3458902284117,156653,69,True,,0.0,29487104
16,send,3458912664498,172448,69,True,,0.0,29487104
17,send,3458923097361,170366,69,True,,0.0,29487104
18,send,3458933993213,160841,69,True,,0.0,29487104
19,send,3458944394712,154618,69,True,,0.0,29487104
20,send,3458955514453,298320,69,True,,0.0,29491200
21,send,3458966842532,272574,69,True,,0.0,29491200
22,send,3458977581633,255279,69,True,,0.0,29491200
23,send,3458988213009,209037,69,True,,0.0,29491200
24,send,3459003132485,2779813,69,True,,57.1,29491200
25,send,3459020916689,226666,69,True,,0.0,29491200
26,send,3459031567278,215999,69,True,,0.0,29491200
27,send,3459042589525,226736,69,True,,0.0,29491200
28,send,3459053964817,233518,69,True,,87.9,29491200
29,send,3459064428169,202081,69,True,,0.0,29491200
30,send,3459075070094,223751,69,True,,0.0,29491200
31,send,3459085867060,229530,69,True,,0.0,29491200
32,send,3459096413606,205705,69,True,,0.0,29491200
33,send,3459107092395,207674,69,True,,0.0,29491200
34,send,3459118157176,247894,69,True,,0.0,29491200
35,send,3459128738020,244754,69,True,,0.0,29491200
36,send,3459139838454,420731,69,True,,0.0,29491200
37,send,3459150822130,220254,69,True,,0.0,29491200
38,send,3459161336222,236447,69,True,,0.0,29491200
39,send,3459171957681,608979,69,True,,0.0,29491200
40,send,3459182442923,219401,69,True,,0.0,29491200
41,send,3459193133819,234915,69,True,,93.4,29495296
42,send,3459203801889,621884,69,True,,0.0,29495296
43,send,3459214342090,234577,69,True,,0.0,29495296
44,send,3459225389671,238388,69,True,,0.0,29495296
45,send,3459236095551,214058,69,True,,0.0,29495296
46,send,3459256785024,8297608,69,True,,34.7,29495296
47,send,3459267459639,202026,69,True,,0.0,29495296
48,send,3459278751734,208364,69,True,,0.0,29495296
49,send,3459289303784,562319,101,True,,0.0,29704192
50,send,3459299953146,485369,69,True,,0.0,29704192
51,send,3459310684752,244154,69,True,,0.0,29704192
52,send,3459321713766,252633,69,True,,0.0,29708288
53,send,3459333123840,268972,69,True,,0.0,29708288
54,send,3459343624202,206270,69,True,,0.0,29708288
55,send,3459354900988,271397,69,True,,0.0,29708288
56,send,3459366489896,254327,69,True,,0.0,29708288
57,send,3459377093283,214577,69,True,,0.0,29708288
58,send,3459388158192,203354,69,True,,0.0,29708288
59,send,3459398640216,229137,69,True,,0.0,29712384
60,send,3459409301918,255206,69,True,,0.0,29712384
61,send,3459419899555,443847,69,True,,0.0,29712384
62,send,3459430850665,210804,69,True,,0.0,29712384
63,send,3459441342734,211589,69,True,,0.0,29712384
64,send,3459451871543,476929,69,True,,92.6,29712384
65,send,3459462998690,193122,69,True,,0.0,29712384
66,send,3459473465683,213762,69,True,,0.0,29712384
67,send,3459484331884,213802,69,True,,0.0,29712384
68,send,3459521899411,196294,69,True,,0.0,29712384
69,send,3459549086924,259722,69,True,,73.4,29712384
70,send,3459559934629,524478,69,True,,0.0,29712384
71,send,3459570573559,267818,69,True,,0.0,29712384
72,send,3459581479941,226783,69,True,,0.0,29712384
73,send,3459592556188,211656,69,True,,0.0,29712384
74,send,3459603552283,715809,69,True,,0.0,29712384
75,send,3459614396034,228999,69,True,,0.0,29712384
76,send,3459624935259,212672,69,True,,0.0,29712384
77,send,3459636140076,202671,69,True,,0.0,29720576
78,send,3459647364751,235352,69,True,,0.0,29720576
79,send,3459658829150,190585,69,True,,0.0,29724672
80,send,3459669348689,177389,69,True,,0.0,29724672
81,send,3459679904370,460152,69,True,,92.2,29724672
82,send,3459690545116,276671,69,True,,0.0,29724672
83,send,3459702978329,183284,69,True,,0.0,29724672
84,send,3459713570659,220266,69,True,,0.0,29728768
85,send,3459724608456,247556,69,True,,0.0,29728768
86,send,3459735444605,513692,69,True,,0.0,29728768
87,send,3459761505154,24924178,69,True,,56.5,29728768
88,send,3459789712933,407902,69,True,,0.0,29728768
89,send,3459800316610,161613,69,True,,0.0,29728768
90,send,3459812060327,398776,69,True,,0.0,29728768
91,send,3459822580001,207520,69,True,,0.0,29728768
92,send,3459833133377,173826,69,True,,95.2,29728768
93,send,3459843648898,200370,69,True,,0.0,29728768
94,send,3459854232214,206593,69,True,,0.0,29728768
95,send,3459864686922,208550,69,True,,0.0,29728768
96,send,3459875153444,210133,69,True,,0.0,29728768
97,send,3459885698246,211407,69,True,,0.0,29728768
98,send,3459896269321,211983,69,True,,0.0,29732864
99,send,3459907331613,262076,101,True,,0.0,29732864
